51|12/09/2022|22115|1203.3|114989514|13836.69|0.3704|5125.3069206|0.0403|A|SUCCESS: INSERTED IN IndexWeightage
51|12/09/2022|40939|1203.3|114989514|13836.69|0.3704|5125.3069206|1.0263|A|SUCCESS: INSERTED IN IndexWeightage
55|12/09/2022|22115|2000.45|193317190|38672.14|0.4171|16129.0273517|0.127|A|SUCCESS: INSERTED IN IndexWeightage
55|12/09/2022|26771|2000.45|193317190|38672.14|0.4171|16129.0273517|1.0126|A|SUCCESS: INSERTED IN IndexWeightage
55|12/09/2022|28203|2000.45|193317190|38672.14|0.4171|16129.0273517|0.7017|A|SUCCESS: INSERTED IN IndexWeightage
55|12/09/2022|28303|2000.45|193317190|38672.14|0.4171|16129.0273517|1.8834|A|SUCCESS: INSERTED IN IndexWeightage
55|12/09/2022|41328|2000.45|193317190|38672.14|0.4171|16129.0273517|2.5451|A|SUCCESS: INSERTED IN IndexWeightage
55|12/09/2022|41356|2000.45|193317190|38672.14|0.4171|16129.0273517|0.143|A|SUCCESS: INSERTED IN IndexWeightage
55|12/09/2022|67025|2000.45|193317190|38672.14|0.4171|16129.0273517|4.7859|A|SUCCESS: INSERTED IN IndexWeightage
59|12/09/2022|22115|3168.6|43285640|13716.87|0.2667|3657.6902437|0.0288|A|SUCCESS: INSERTED IN IndexWeightage
59|12/09/2022|40939|3168.6|43285640|13716.87|0.2667|3657.6902437|0.7324|A|SUCCESS: INSERTED IN IndexWeightage
60|12/09/2022|22115|1912.3|128527540|24578.32|0.4984|12250.5804972|0.0964|A|SUCCESS: INSERTED IN IndexWeightage
60|12/09/2022|26771|1912.3|128527540|24578.32|0.4984|12250.5804972|0.7691|A|SUCCESS: INSERTED IN IndexWeightage
60|12/09/2022|28303|1912.3|128527540|24578.32|0.4984|12250.5804972|1.4305|A|SUCCESS: INSERTED IN IndexWeightage
60|12/09/2022|28647|1912.3|128527540|24578.32|0.4984|12250.5804972|1.4696|A|SUCCESS: INSERTED IN IndexWeightage
60|12/09/2022|41356|1912.3|128527540|24578.32|0.4984|12250.5804972|0.1086|A|SUCCESS: INSERTED IN IndexWeightage
62|12/09/2022|22115|5233.7|44942092|23521.34|0.2857|6719.4325669|0.0529|A|SUCCESS: INSERTED IN IndexWeightage
64|12/09/2022|22113|664.5|971349249|64546.16|0.2501|16144.9832536|0.9859|A|SUCCESS: INSERTED IN IndexWeightage
64|12/09/2022|22115|664.5|971349249|64546.16|0.2501|16144.9832536|0.1271|A|SUCCESS: INSERTED IN IndexWeightage
64|12/09/2022|27176|664.5|971349249|64546.16|0.2501|16144.9832536|0.1667|A|SUCCESS: INSERTED IN IndexWeightage
64|12/09/2022|41356|664.5|971349249|64546.16|0.2501|16144.9832536|0.1431|A|SUCCESS: INSERTED IN IndexWeightage
64|12/09/2022|51461|664.5|971349249|64546.16|0.2501|16144.9832536|0.1667|A|SUCCESS: INSERTED IN IndexWeightage
64|12/09/2022|67027|664.5|971349249|64546.16|0.2501|16144.9832536|0.4454|A|SUCCESS: INSERTED IN IndexWeightage
64|12/09/2022|72059|664.5|971349249|64546.16|0.2501|16144.9832536|0.332|A|SUCCESS: INSERTED IN IndexWeightage
69|12/09/2022|22115|785|465588632|36548.71|0.5458|19949.9760745|0.1571|A|SUCCESS: INSERTED IN IndexWeightage
69|12/09/2022|26771|785|465588632|36548.71|0.5458|19949.9760745|1.2525|A|SUCCESS: INSERTED IN IndexWeightage
69|12/09/2022|28303|785|465588632|36548.71|0.5458|19949.9760745|2.3295|A|SUCCESS: INSERTED IN IndexWeightage
69|12/09/2022|41328|785|465588632|36548.71|0.5458|19949.9760745|3.148|A|SUCCESS: INSERTED IN IndexWeightage
69|12/09/2022|41356|785|465588632|36548.71|0.5458|19949.9760745|0.1769|A|SUCCESS: INSERTED IN IndexWeightage
69|12/09/2022|67025|785|465588632|36548.71|0.5458|19949.9760745|5.9196|A|SUCCESS: INSERTED IN IndexWeightage
77|12/09/2022|22115|1089.35|77005347|8389.08|0.371|3112.5853296|0.0245|A|SUCCESS: INSERTED IN IndexWeightage
77|12/09/2022|40939|1089.35|77005347|8389.08|0.371|3112.5853296|0.6233|A|SUCCESS: INSERTED IN IndexWeightage
82|12/09/2022|22115|1143.2|96313888|11010.6|0.6122|6740.8537997|0.0531|A|SUCCESS: INSERTED IN IndexWeightage
84|12/09/2022|22115|926.15|69771900|6461.92|0.3407|2201.415797|0.0173|A|SUCCESS: INSERTED IN IndexWeightage
90|12/09/2022|22115|18139.95|21249302|38547.39|0.2501|9642.1599583|0.0759|A|SUCCESS: INSERTED IN IndexWeightage
90|12/09/2022|26769|18139.95|21249302|38547.39|0.2501|9642.1599583|2.2556|A|SUCCESS: INSERTED IN IndexWeightage
90|12/09/2022|26771|18139.95|21249302|38547.39|0.2501|9642.1599583|0.6053|A|SUCCESS: INSERTED IN IndexWeightage
90|12/09/2022|28303|18139.95|21249302|38547.39|0.2501|9642.1599583|1.1259|A|SUCCESS: INSERTED IN IndexWeightage
90|12/09/2022|28647|18139.95|21249302|38547.39|0.2501|9642.1599583|1.1567|A|SUCCESS: INSERTED IN IndexWeightage
90|12/09/2022|41356|18139.95|21249302|38547.39|0.2501|9642.1599583|0.0855|A|SUCCESS: INSERTED IN IndexWeightage
92|12/09/2022|22115|583.15|130433679|7606.24|0.3835|2917.0855919|0.023|A|SUCCESS: INSERTED IN IndexWeightage
93|12/09/2022|20559|3671.85|240868296|88443.23|0.4945|43737.3919584|0.5434|A|SUCCESS: INSERTED IN IndexWeightage
93|12/09/2022|22115|3671.85|240868296|88443.23|0.4945|43737.3919584|0.3443|A|SUCCESS: INSERTED IN IndexWeightage
93|12/09/2022|27176|3671.85|240868296|88443.23|0.4945|43737.3919584|0.4515|A|SUCCESS: INSERTED IN IndexWeightage
93|12/09/2022|28647|3671.85|240868296|88443.23|0.4945|43737.3919584|5.2468|A|SUCCESS: INSERTED IN IndexWeightage
93|12/09/2022|30183|3671.85|240868296|88443.23|0.4945|43737.3919584|4.3028|A|SUCCESS: INSERTED IN IndexWeightage
93|12/09/2022|41327|3671.85|240868296|88443.23|0.4945|43737.3919584|1.9105|A|SUCCESS: INSERTED IN IndexWeightage
93|12/09/2022|41356|3671.85|240868296|88443.23|0.4945|43737.3919584|0.3877|A|SUCCESS: INSERTED IN IndexWeightage
93|12/09/2022|41490|3671.85|240868296|88443.23|0.4945|43737.3919584|1.4517|A|SUCCESS: INSERTED IN IndexWeightage
93|12/09/2022|44452|3671.85|240868296|88443.23|0.4945|43737.3919584|1.6197|A|SUCCESS: INSERTED IN IndexWeightage
93|12/09/2022|51461|3671.85|240868296|88443.23|0.4945|43737.3919584|0.4515|A|SUCCESS: INSERTED IN IndexWeightage
93|12/09/2022|67027|3671.85|240868296|88443.23|0.4945|43737.3919584|1.2065|A|SUCCESS: INSERTED IN IndexWeightage
93|12/09/2022|72058|3671.85|240868296|88443.23|0.4945|43737.3919584|0.5434|A|SUCCESS: INSERTED IN IndexWeightage
93|12/09/2022|72059|3671.85|240868296|88443.23|0.4945|43737.3919584|0.8995|A|SUCCESS: INSERTED IN IndexWeightage
99|12/09/2022|22115|85.45|1325570430|11327|0.4788|5422.8626086|0.0427|A|SUCCESS: INSERTED IN IndexWeightage
99|12/09/2022|40939|85.45|1325570430|11327|0.4788|5422.8626086|1.0859|A|SUCCESS: INSERTED IN IndexWeightage
99|12/09/2022|41490|85.45|1325570430|11327|0.4788|5422.8626086|0.18|A|SUCCESS: INSERTED IN IndexWeightage
102|12/09/2022|22115|399.75|195375594|7810.14|0.3466|2706.8946712|0.0213|A|SUCCESS: INSERTED IN IndexWeightage
102|12/09/2022|40939|399.75|195375594|7810.14|0.3466|2706.8946712|0.542|A|SUCCESS: INSERTED IN IndexWeightage
103|12/09/2022|22115|906.05|189881852|17204.25|0.5808|9992.5191878|0.0787|A|SUCCESS: INSERTED IN IndexWeightage
103|12/09/2022|40939|906.05|189881852|17204.25|0.5808|9992.5191878|2.001|A|SUCCESS: INSERTED IN IndexWeightage
104|12/09/2022|22115|1388.15|40450092|5615.08|0.5279|2964.3427999|0.0233|A|SUCCESS: INSERTED IN IndexWeightage
107|12/09/2022|22115|937.55|111695680|10472.03|0.4979|5214.393125|0.041|A|SUCCESS: INSERTED IN IndexWeightage
107|12/09/2022|40939|937.55|111695680|10472.03|0.4979|5214.393125|1.0442|A|SUCCESS: INSERTED IN IndexWeightage
111|12/09/2022|22115|174.35|850000000|14819.75|0.5401|8003.4553983|0.063|A|SUCCESS: INSERTED IN IndexWeightage
111|12/09/2022|26771|174.35|850000000|14819.75|0.5401|8003.4553983|0.5025|A|SUCCESS: INSERTED IN IndexWeightage
111|12/09/2022|41356|174.35|850000000|14819.75|0.5401|8003.4553983|0.071|A|SUCCESS: INSERTED IN IndexWeightage
114|12/09/2022|20559|1064.75|806995920|85924.89|0.6658|57212.3068075|0.7108|A|SUCCESS: INSERTED IN IndexWeightage
114|12/09/2022|22115|1064.75|806995920|85924.89|0.6658|57212.3068075|0.4504|A|SUCCESS: INSERTED IN IndexWeightage
114|12/09/2022|26769|1064.75|806995920|85924.89|0.6658|57212.3068075|13.3839|A|SUCCESS: INSERTED IN IndexWeightage
114|12/09/2022|27176|1064.75|806995920|85924.89|0.6658|57212.3068075|0.5906|A|SUCCESS: INSERTED IN IndexWeightage
114|12/09/2022|41356|1064.75|806995920|85924.89|0.6658|57212.3068075|0.5072|A|SUCCESS: INSERTED IN IndexWeightage
114|12/09/2022|45645|1064.75|806995920|85924.89|0.6658|57212.3068075|3.9862|A|SUCCESS: INSERTED IN IndexWeightage
114|12/09/2022|51461|1064.75|806995920|85924.89|0.6658|57212.3068075|0.5906|A|SUCCESS: INSERTED IN IndexWeightage
114|12/09/2022|72058|1064.75|806995920|85924.89|0.6658|57212.3068075|0.7108|A|SUCCESS: INSERTED IN IndexWeightage
114|12/09/2022|72059|1064.75|806995920|85924.89|0.6658|57212.3068075|1.1766|A|SUCCESS: INSERTED IN IndexWeightage
118|12/09/2022|22113|1630.9|271985634|44358.14|0.4871|21609.0214851|1.3196|A|SUCCESS: INSERTED IN IndexWeightage
118|12/09/2022|22115|1630.9|271985634|44358.14|0.4871|21609.0214851|0.1701|A|SUCCESS: INSERTED IN IndexWeightage
118|12/09/2022|27176|1630.9|271985634|44358.14|0.4871|21609.0214851|0.2231|A|SUCCESS: INSERTED IN IndexWeightage
118|12/09/2022|28647|1630.9|271985634|44358.14|0.4871|21609.0214851|2.5922|A|SUCCESS: INSERTED IN IndexWeightage
118|12/09/2022|30183|1630.9|271985634|44358.14|0.4871|21609.0214851|2.1259|A|SUCCESS: INSERTED IN IndexWeightage
118|12/09/2022|41327|1630.9|271985634|44358.14|0.4871|21609.0214851|0.9439|A|SUCCESS: INSERTED IN IndexWeightage
118|12/09/2022|41356|1630.9|271985634|44358.14|0.4871|21609.0214851|0.1916|A|SUCCESS: INSERTED IN IndexWeightage
118|12/09/2022|41490|1630.9|271985634|44358.14|0.4871|21609.0214851|0.7172|A|SUCCESS: INSERTED IN IndexWeightage
118|12/09/2022|51461|1630.9|271985634|44358.14|0.4871|21609.0214851|0.2231|A|SUCCESS: INSERTED IN IndexWeightage
