2882|524324|SEYAIND|Seya Industries|Seya Industries Ltd|INE573R01012|Chemicals|T|Success: UPDATED in HoldingSecurity.
2885|518075||Suraj Products|Suraj Products Ltd|INE069E01019|Steel - Sponge Iron|Z|Success: UPDATED in HoldingSecurity.
2887|521054||Kakatiya Textile|Kakatiya Textiles Ltd|INE092E01011|Textiles - Cotton/Blended|XT|Success: UPDATED in HoldingSecurity.
2890|523832|MUKATPIPE|Mukat Pipes|Mukat Pipes Ltd|INE862C01029|Steel - Medium / Small|X|Success: UPDATED in HoldingSecurity.
2891|511339|APPLECREDT|Apple Credit|Apple Credit Corporation Ltd|INE212A01013|Finance & Investments|X|Success: UPDATED in HoldingSecurity.
2893|523836|GUJRAFFIA|Guj. Raffia Inds|Gujarat Raffia Industries Ltd|INE610B01024|Packaging|T|Success: UPDATED in HoldingSecurity.
2894|523820|NEOCORP|Neo Corp Intern|Neo Corp International Ltd|INE851C01014|Packaging|Z|Success: UPDATED in HoldingSecurity.
2896|523828|MENONBE|Menon Bearings|Menon Bearings Ltd|INE071D01033|Bearings|B|Success: UPDATED in HoldingSecurity.
2897|523838|SIMPLEXINF|Simplex Infra|Simplex Infrastructures Ltd|INE059B01024|Construction|B|Success: UPDATED in HoldingSecurity.
2898|523844||Constronics|Constronics Infra Ltd|INE537B01011|Healthcare|XT|Success: UPDATED in HoldingSecurity.
2899|538964||Mercury Labs|Mercury Laboratories Ltd|INE947G01011|Pharmaceuticals - Indian - Formulations|X|Success: UPDATED in HoldingSecurity.
2900|514175|VARDMNPOLY|Vardhman Polytex|Vardhman Polytex Ltd|INE835A01011|Textiles - Cotton/Blended|B|Success: UPDATED in HoldingSecurity.
2905|523850||Axtel Industries|Axtel Industries Ltd|INE767C01012|Trading|X|Success: UPDATED in HoldingSecurity.
2906|514258||Hytone Texstyles|Hytone Texstyles Ltd|INE926D01012|Textiles - Processing|XT|Success: UPDATED in HoldingSecurity.
2908|524322||Kabra Drugs|Kabra Drugs Ltd|INE323K01017|Pharmaceuticals - Indian - Formulations|XT|Success: UPDATED in HoldingSecurity.
2909|514248||Sreechem Resins|Sreechem Resins Ltd|INE377C01010|Chemicals|P|Success: UPDATED in HoldingSecurity.
2912|517330|CMICABLES|CMI|CMI Ltd|INE981B01011|Cables - Telephone|B|Success: UPDATED in HoldingSecurity.
2915|524330|JAYAGROGN|Jayant Agro Org.|Jayant Agro Organics Ltd|INE785A01026|Chemicals|B|Success: UPDATED in HoldingSecurity.
2916|506260||Anuh Pharma|Anuh Pharma Ltd|INE489G01022|Pharmaceuticals - Indian - Bulk Drugs|X|Success: UPDATED in HoldingSecurity.
2917|519230||Richirich Invent|Richirich Inventures Ltd|INE102C01020|Solvent Extraction|X|Success: UPDATED in HoldingSecurity.
2918|523712||JMG Corporation|JMG Corporation Ltd|INE745F01011|Trading|P|Success: UPDATED in HoldingSecurity.
2919|523840||Innovative Tech|Innovative Tech Pack Ltd|INE965C01038|Plastics Products|X|Success: UPDATED in HoldingSecurity.
2920|523864|SQRDSFWARE|DSQ Software|DSQ Software Ltd|INE286A01017|Computers - Software - Medium / Small|B|Success: UPDATED in HoldingSecurity.
2925|521062||Perfect-Octave|Perfect-Octave Media Projects Ltd|INE814L01013|Textiles - Products|X|Success: UPDATED in HoldingSecurity.
2928|513422||Bloom Industries|Bloom Industries Ltd|INE373E01015|Trading|X|Success: UPDATED in HoldingSecurity.
2930|514256||Bahuma Polytex|Bahuma Polytex Ltd||Textiles - Processing|B|Success: INSERTED in HoldingSecurity.
2931|514264||Seasons Textiles|Seasons Textiles Ltd|INE707B01010|Textiles - Processing|X|Success: UPDATED in HoldingSecurity.
2934|524332|BCLIND|BCL Industries|BCL Industries Ltd|INE412G01016|Solvent Extraction|B|Success: UPDATED in HoldingSecurity.
2936|513426||Nova Udyog|Nova Udyog Ltd||Steel - Medium / Small|B|Success: INSERTED in HoldingSecurity.
2937|523874||Precision Cont|Precision Containeurs Ltd|INE191C01015|Trading|XT|Success: UPDATED in HoldingSecurity.
2938|523876||Jyoti Overseas|Jyoti Overseas Ltd|INE432D01011|Textiles - Products||Success: UPDATED in HoldingSecurity.
2945|523862||Pacheli Indust.|Pacheli Industrial Finance Ltd|INE926B01016|Finance & Investments|XT|Success: UPDATED in HoldingSecurity.
2947|524336||Sh. Hari Chem.|Shree Hari Chemicals Export Ltd|INE065E01017|Dyes And Pigments|X|Success: UPDATED in HoldingSecurity.
2952|524334||Unicorn Pharma.|Unicorn Pharmaceuticals (India) Ltd||Pharmaceuticals - Indian - Bulk Drugs & Formln||Success: INSERTED in HoldingSecurity.
2953|523846||Skypak Serv. Sp.|Skypak Services Specialist Ltd|INE539D01013|Couriers|Z|Success: UPDATED in HoldingSecurity.
2954|523888||V R Woodart|V R Woodart Ltd|INE317D01014|Miscellaneous|ZP|Success: UPDATED in HoldingSecurity.
2955|523890|DSKULKARNI|D S Kulkarni Dev|D S Kulkarni Developers Ltd|INE891A01014|Construction|Z|Success: UPDATED in HoldingSecurity.
2956|513418||Smiths & Founder|Smiths & Founders (India) Ltd|INE728B01032|Castings & Forgings|X|Success: UPDATED in HoldingSecurity.
2962|523868|WELDFLUX|UBE Industries|UBE Industries Ltd||Engineering - Turnkey Services|Y|Success: INSERTED in HoldingSecurity.
2963|524342|INDOBORAX|Indo Borax & Ch.|Indo Borax & Chemicals Ltd|INE803D01021|Chemicals|B|Success: INSERTED in HoldingSecurity.
2966|517334|MOTHERSON|Samvardh. Mothe.|Samvardhana Motherson International Ltd|INE775A01035|Auto Ancillaries|A|Success: UPDATED in HoldingSecurity.
2967|524344||Elegant Pharma|Elegant Pharmaceuticals Ltd||Pharmaceuticals - Indian - Bulk Drugs||Success: INSERTED in HoldingSecurity.
2970|521064|TRIDENT|Trident|Trident Ltd|INE064C01022|Textiles - Products|A|Success: UPDATED in HoldingSecurity.
2975|524348|AARTIDRUGS|Aarti Drugs|Aarti Drugs Ltd|INE767A01016|Pharmaceuticals - Indian - Bulk Drugs|A|Success: UPDATED in HoldingSecurity.
2976|506365||Chemo Pharma Lab|Chemo Pharma Laboratories Ltd|INE320M01019|Pharmaceuticals - Indian - Bulk Drugs|XT|Success: UPDATED in HoldingSecurity.
2980|523896||AVI Products|AVI Products India Ltd|INE316O01021|Trading|X|Success: UPDATED in HoldingSecurity.
2981|506166||Apis India|Apis India Ltd|INE070K01014|Food - Processing - Indian|XT|Success: UPDATED in HoldingSecurity.
2983|513430||Maitri Enterp.|Maitri Enterprises Ltd|INE501L01024|Aluminium and Aluminium Products|XT|Success: UPDATED in HoldingSecurity.
2986|513434|TATAMETALI|Tata Metaliks|Tata Metaliks Ltd|INE056C01010|Steel - Pig Iron|A|Success: UPDATED in HoldingSecurity.
2987|517336|MODERNMAL|Modern Malleable|Modern Malleables Ltd|INE834C01028|Transmisson Line Towers / Equipment|P|Success: UPDATED in HoldingSecurity.
2988|523023||Sinclairs Hotels|Sinclairs Hotels Ltd|INE985A01022|Hotels|X|Success: UPDATED in HoldingSecurity.
2990|503722|BANSWRAS|Banswara Syntex|Banswara Syntex Ltd|INE629D01020|Textiles - Spinning - Synthetic / Blended|B|Success: INSERTED in HoldingSecurity.
2996|521034|SOMATEX|Soma Textiles|Soma Textiles & Industries Ltd|INE314C01013|Textiles - Composite|B|Success: UPDATED in HoldingSecurity.
2997|513436|SHAHALLOYS|Shah Alloys|Shah Alloys Ltd|INE640C01011|Steel - Medium / Small|B|Success: UPDATED in HoldingSecurity.
2998|500277|MIDINDIA|Mid India Inds.|Mid India Industries Ltd|INE401C01018|Textiles - Cotton/Blended|XT|Success: UPDATED in HoldingSecurity.
2999|523752||IO System|IO System Ltd|INE502D01011|Miscellaneous|XT|Success: UPDATED in HoldingSecurity.
3000|526011||Elektro Flame|Elektro Flame Ltd||Domestic Appliances|B|Success: INSERTED in HoldingSecurity.
3001|526025||Globus Power|Globus Power Generation Ltd|INE064L01015|Construction|X|Success: UPDATED in HoldingSecurity.
3002|514266||Zenith Fibres|Zenith Fibres Ltd|INE106C01013|Textiles - Manmade|X|Success: UPDATED in HoldingSecurity.
3003|514272||Bhilwara Spinner|Bhilwara Spinners Ltd|INE436C01014|Textiles - Cotton/Blended|X|Success: UPDATED in HoldingSecurity.
3006|526009||Procal Electroni|Procal Electronics India Ltd|INE700B01015|Electronics - Components|XT|Success: UPDATED in HoldingSecurity.
3007|500370|SALORAINTL|Salora Intl.|Salora International Ltd|INE924A01013|Electronics - Consumer|X|Success: UPDATED in HoldingSecurity.
3008|526029|SONALCOSM|Sonal Cosmetics|Sonal Cosmetics (Exports) Ltd||Personal Care - Indian||Success: INSERTED in HoldingSecurity.
3009|526013||Carewell Hygiene|Carewell Hygiene Products Ltd||Personal Care - Indian|B|Success: INSERTED in HoldingSecurity.
3010|526015|KEMROCK|Kemrock Inds.|Kemrock Industries & Exports Ltd|INE990B01012|Plastics Products|Z|Success: UPDATED in HoldingSecurity.
3012|511355||India Cem. Cap.|India Cements Capital Ltd|INE429D01017|Finance & Investments|XT|Success: UPDATED in HoldingSecurity.
3019|501242|TCIFINANCE|TCI Finance|TCI Finance Ltd|INE911B01018|Finance & Investments|T|Success: UPDATED in HoldingSecurity.
3021|526027|CUBEXTUB|Cubex Tubings|Cubex Tubings Ltd|INE144D01012|Mining / Minerals / Metals|B|Success: UPDATED in HoldingSecurity.
3025|514280||Sanrhea Tech.|Sanrhea Technical Textile Ltd|INE589J01015|Textiles - Processing|XT|Success: UPDATED in HoldingSecurity.
3026|500257|LUPIN|Lupin|Lupin Ltd|INE326A01037|Pharmaceuticals - Indian - Bulk Drugs|A|Success: UPDATED in HoldingSecurity.
3028|516038||Soma Papers|Soma Papers & Industries Ltd|INE737E01011|Paper|Z|Success: UPDATED in HoldingSecurity.
3029|500085|CHAMBLFERT|Chambal Fert.|Chambal Fertilisers & Chemicals Ltd|INE085A01013|Fertilizers|A|Success: UPDATED in HoldingSecurity.
3030|512307||Typhoon Holdings|Typhoon Holdings Ltd||Miscellaneous|Y|Success: INSERTED in HoldingSecurity.
3031|514282|UNIWORTINT|Uniworth Intl.|Uniworth International Ltd|INE760D01015|Trading|P|Success: UPDATED in HoldingSecurity.
3033|519238||Saptarishi Agro|Saptarishi Agro Industries Ltd|INE233P01017|Food - Processing - Indian|XT|Success: UPDATED in HoldingSecurity.
3034|504980||United White|United White Metal Ltd||Steel - Medium / Small|B|Success: INSERTED in HoldingSecurity.
3035|509960||U P Hotels|U P Hotels Ltd|INE726E01014|Hotels|XT|Success: UPDATED in HoldingSecurity.
3036|500213|INTLTRAVHS|Intl. Travel Hse|International Travel House Ltd|INE262B01016|Travel Agencies|X|Success: UPDATED in HoldingSecurity.
3038|526005||Vinayak Industri|Vinayak Industries Ltd||Leather / Leather Products|B|Success: INSERTED in HoldingSecurity.
3040|526055||K R M Intl.|K R M International Ltd||Leather / Leather Products|P|Success: INSERTED in HoldingSecurity.
3041|513446|JSWISPL|JSW Ispat Speci.|JSW Ispat Special Products Ltd|INE743C01021|Steel - Sponge Iron|A|Success: UPDATED in HoldingSecurity.
3045|531989||Deccan Polypacks|Deccan Polypacks Ltd|INE132E01015|Textiles - Processing|Z|Success: UPDATED in HoldingSecurity.
3049|526049|SHLAKSHMI|Shri Lakshmi|Shri Lakshmi Cotsyn Ltd|INE851B01016|Textiles - Processing|Z|Success: UPDATED in HoldingSecurity.
3051|511367||Meglon Infra|Meglon Infra-Real (India) Ltd|INE218B01018|Computers - Software - Medium / Small|X|Success: UPDATED in HoldingSecurity.
3052|500177|HANILERA|Hanil Era Text|Hanil Era Textiles Ltd|INE021D01012|Textiles - Spinning - Synthetic / Blended||Success: UPDATED in HoldingSecurity.
3055|526065||Teknomin Aqua|Teknomin Aqua Exports (India) Ltd||Aquaculture|P|Success: INSERTED in HoldingSecurity.
3056|505576|GOLCRESFIN|Goldcrest Corpor|Goldcrest Corporation Ltd|INE505D01014|Miscellaneous|X|Success: UPDATED in HoldingSecurity.
3057|511359||AD Manum Finance|AD Manum Finance Ltd|INE556D01017|Finance & Investments|X|Success: UPDATED in HoldingSecurity.
3058|514286|ASHIMASYN|Ashima|Ashima Ltd|INE440A01010|Textiles - Cotton/Blended|B|Success: UPDATED in HoldingSecurity.
3059|521068||Hisar Spg. Mills|Hisar Spinning Mills Ltd|INE689E01014|Textiles - Cotton/Blended|P|Success: UPDATED in HoldingSecurity.
3060|526067||KCCL Plastic|KCCL Plastic Ltd|INE100L01025|Finance & Investments|Z|Success: UPDATED in HoldingSecurity.
3061|532217||Siel Fin. Serv.|Siel Financial Services Ltd|INE027F01014|Finance & Investments|X|Success: UPDATED in HoldingSecurity.
3064|521048||Advance Lifes.|Advance Lifestyles Ltd|INE900E01015|Textiles - Jute - Yarn / Products|XT|Success: UPDATED in HoldingSecurity.
3066|515111||Prakash Ceramics|Prakash Ceramics Ltd||Ceramics - Tiles / Sanitaryware|Y|Success: INSERTED in HoldingSecurity.
3067|509895||Hindoo. Mills|Hindoostan Mills Ltd|INE832D01020|Textile Machinery|X|Success: UPDATED in HoldingSecurity.
3068|511369||First Financial|First Financial Services Ltd|INE141N01025|Finance & Investments|X|Success: UPDATED in HoldingSecurity.
3070|500239|KGDENIM|K G Denim|K G Denim Ltd|INE104A01012|Textiles - Cotton/Blended|X|Success: UPDATED in HoldingSecurity.
3072|515115||Global Stone (I)|Global Stone India Ltd|INE057G01019|Miscellaneous|P|Success: UPDATED in HoldingSecurity.
3074|526073||Galaxy Bearings|Galaxy Bearings Ltd|INE020S01012|Bearings|XT|Success: UPDATED in HoldingSecurity.
3075|513448||Ganesh Foundry|Ganesh Foundry & Castings Ltd|INE449U01019|Castings & Forgings|P|Success: UPDATED in HoldingSecurity.
3076|524366||Claro India|Claro India Ltd||Chemicals|Y|Success: INSERTED in HoldingSecurity.
3079|505525||Parichay Invest.|Parichay Investments Ltd|INE701F01014|Finance & Investments|XT|Success: UPDATED in HoldingSecurity.
3082|526075||Rekvina Labs|Rekvina Labs Ltd|INE092O01028|Pharmaceuticals - Indian - Formulations|Z|Success: UPDATED in HoldingSecurity.
3083|526079||Hansaflon Plasto|Hansaflon Plasto Chem Ltd||Plastics Products|P|Success: INSERTED in HoldingSecurity.
3084|526043||Polymechplast Ma|Polymechplast Machines Ltd|INE809B01014|Engineering|X|Success: UPDATED in HoldingSecurity.
3086|500399|STEELCOGUJ|Steelco Gujarat|Steelco Gujarat Ltd|INE629B01024|Steel - Medium / Small|Z|Success: UPDATED in HoldingSecurity.
3088|513414|SMPL|Splendid Metal|Splendid Metal Products Ltd|INE215G01021|Steel - Medium / Small|Z|Success: UPDATED in HoldingSecurity.
3090|526085||Sagar Tourist|Sagar Tourist Resorts Ltd|INE01M801019|Hotels|ZP|Success: UPDATED in HoldingSecurity.
3095|513456||Kanishk Steel|Kanishk Steel Industries Ltd|INE791E01018|Steel - Medium / Small|XT|Success: UPDATED in HoldingSecurity.
3096|522152||Solitaire Mach.|Solitaire Machine Tools Ltd|INE410A01013|Engineering|X|Success: UPDATED in HoldingSecurity.
3097|526071||Stellant Secu.|Stellant Securities (India) Ltd|INE395F01023|Finance & Investments|X|Success: UPDATED in HoldingSecurity.
3098|526081||SC Agrotech|SC Agrotech Ltd|INE895E01017|Miscellaneous|XT|Success: UPDATED in HoldingSecurity.
3099|526093|SATHAISPAT|Sathavaha. Ispat|Sathavahana Ispat Ltd|INE176C01016|Steel - Pig Iron|T|Success: UPDATED in HoldingSecurity.
3100|514274|AARVEEDEN|Aarvee Denims|Aarvee Denims & Exports Ltd|INE273D01019|Textiles - Cotton/Blended|B|Success: UPDATED in HoldingSecurity.
3105|526095||Ravi Leela Gran|Ravi Leela Granites Ltd|INE427E01027|Miscellaneous|X|Success: UPDATED in HoldingSecurity.
3106|511357||Kailash Auto Fin|Kailash Auto Finance Ltd|INE410O01022|Finance & Investments||Success: UPDATED in HoldingSecurity.
3111|527001|ASHAPURMIN|Ashapura Minech.|Ashapura Minechem Ltd|INE348A01023|Mining / Minerals / Metals|B|Success: UPDATED in HoldingSecurity.
3112|507486||Caprolactam Chem|Caprolactam Chemicals Ltd|INE470N01010|Chemicals|XT|Success: UPDATED in HoldingSecurity.
3113|507931||Om Sindoori Hot.|Om Sindoori Hotels Ltd||Hotels|B|Success: INSERTED in HoldingSecurity.
3116|532230|BENGALTEA|Bengal Tea & Fab|Bengal Tea & Fabrics Ltd|INE665D01016|Textiles - Composite|X|Success: UPDATED in HoldingSecurity.
3118|521070|ALOKINDS|Alok Industries|Alok Industries Ltd|INE270A01029|Textiles - Processing|T|Success: UPDATED in HoldingSecurity.
3119|527005||Shree Pacetronix|Shree Pacetronix Ltd|INE847D01010|Healthcare|XT|Success: UPDATED in HoldingSecurity.
3122|513458|ASIANALLOY|Asian Alloys|Asian Alloys Ltd||Steel - Medium / Small|P|Success: INSERTED in HoldingSecurity.
3123|519216||Ajanta Soya|Ajanta Soya Ltd|INE601B01023|Miscellaneous|X|Success: INSERTED in HoldingSecurity.
3124|520111|RATNAMANI|Ratnamani Metals|Ratnamani Metals & Tubes Ltd|INE703B01027|Steel - Medium / Small|A|Success: UPDATED in HoldingSecurity.
3125|526091||Rane Computers|Rane Computers Consultancy Ltd|INE749C01010|Computers - Hardware|P|Success: UPDATED in HoldingSecurity.
3126|505537|ZEEL|Zee Entertainmen|Zee Entertainment Enterprises Ltd|INE256A01028|Entertainment / Electronic Media Software|A|Success: UPDATED in HoldingSecurity.
3129|527007|ATCOM|Atcom Technolog|Atcom Technologies Ltd|INE834A01014|Electronics - Components||Success: UPDATED in HoldingSecurity.
3130|513460||Mahalaxmi Seam.|Mahalaxmi Seamless Ltd|INE257F01017|Steel - Medium / Small|Z|Success: UPDATED in HoldingSecurity.
3132|526115||Manor Estates|Manor Estates & Industries Ltd|INE327D01013|Construction|X|Success: UPDATED in HoldingSecurity.
3133|526113||Uniroyal Marine|Uniroyal Marine Exports Ltd|INE602H01010|Aquaculture|XT|Success: UPDATED in HoldingSecurity.
3134|511377||Mehta Integrat.|Mehta Integrated Finance Ltd|INE240B01012|Finance & Investments|XT|Success: UPDATED in HoldingSecurity.
3135|524372|ORCHPHARMA|Orchid Pharma|Orchid Pharma Ltd|INE191A01027|Pharmaceuticals - Indian - Bulk Drugs|T|Success: UPDATED in HoldingSecurity.
3138|526125||Arihant Tourneso|Arihant Tournesol Ltd|INE00HZ01011|Trading|XT|Success: UPDATED in HoldingSecurity.
3139|519248|JVLAGRO|JVL Agro Indus|JVL Agro Industries Ltd|INE430G01026|Miscellaneous|Z|Success: UPDATED in HoldingSecurity.
3140|524370|BODALCHEM|Bodal Chemicals|Bodal Chemicals Ltd|INE338D01028|Dyes And Pigments|A|Success: UPDATED in HoldingSecurity.
3143|500414|TIMEXWATCH|Timex Group|Timex Group India Ltd|INE064A01026|Miscellaneous|XT|Success: UPDATED in HoldingSecurity.
3146|523842||Super Tannery|Super Tannery Ltd|INE460D01038|Leather / Leather Products|X|Success: UPDATED in HoldingSecurity.
3148|500106|IFCI|IFCI|IFCI Ltd|INE039A01010|Finance - Term-Lending Institutions|A|Success: UPDATED in HoldingSecurity.
3150|513462||Samana Steels|Samana Steels Ltd||Steel - Medium / Small|P|Success: INSERTED in HoldingSecurity.
3152|519256||Tinna Oils & Ch.|Tinna Oils & Chemicals Ltd||Solvent Extraction|B|Success: INSERTED in HoldingSecurity.
3153|519258||Raghunath Cotton|Raghunath Cotton & Oil Products Ltd||Solvent Extraction|B|Success: INSERTED in HoldingSecurity.
3154|526139||Transgene Biotek|Transgene Biotek Ltd|INE773D01018|Healthcare|XT|Success: UPDATED in HoldingSecurity.
3155|515117||Pooja Granites|Pooja Granites & Marbles Ltd||Miscellaneous|B|Success: INSERTED in HoldingSecurity.
3159|501471||Mack Trading Co|Mack Trading Co Ltd|INE436D01012|Trading|XT|Success: UPDATED in HoldingSecurity.
3163|526133||Supertex Inds.|Supertex Industries Ltd|INE881B01054|Textiles - Processing|X|Success: UPDATED in HoldingSecurity.
3164|524376||Swastik Nitro|Swastik Nitro Aromatics Ltd||Petrochemicals|B|Success: INSERTED in HoldingSecurity.
3167|526137|SHETRON|Shetron|Shetron Ltd|INE278C01010|Packaging|X|Success: UPDATED in HoldingSecurity.
3168|526161||Spenta Intl.|Spenta International Ltd|INE175C01018|Textiles - Products|X|Success: UPDATED in HoldingSecurity.
3170|521149||Prime Urban|Prime Urban Development India Ltd|INE419E01024|Textiles - Cotton/Blended|X|Success: UPDATED in HoldingSecurity.
3173|519260|SANWARIA|Sanwaria Consum.|Sanwaria Consumer Ltd|INE890C01046|Food - Processing - Indian|Z|Success: UPDATED in HoldingSecurity.
3174|526143|MILTONPLAS|MPL Plastics|MPL Plastics Ltd|INE343A01016|Plastics Products|X|Success: UPDATED in HoldingSecurity.
3175|521076|ASIL|Amit Spinning|Amit Spinning Industries Ltd|INE988A01026|Textiles - Cotton/Blended|T|Success: UPDATED in HoldingSecurity.
3178|514302||Vippy Spinpro|Vippy Spinpro Ltd|INE660D01017|Textiles - Cotton/Blended|XT|Success: UPDATED in HoldingSecurity.
3179|500060|BIRLACABLE|Birla Cable|Birla Cable Ltd|INE800A01015|Cables - Telephone|B|Success: UPDATED in HoldingSecurity.
3182|526159||Nikhil Adhesives|Nikhil Adhesives Ltd|INE926C01014|Chemicals|X|Success: UPDATED in HoldingSecurity.
3184|526177||Adam Comsof|Adam Comsof Ltd|INE272A01017|Trading|Z|Success: UPDATED in HoldingSecurity.
3187|514304|SKUMARSYNF|S Kumars Nation|S.Kumars Nationwide Ltd|INE772A01016|Textiles - Processing|Z|Success: UPDATED in HoldingSecurity.
3188|514300|PIONEEREMB|Pion. Embroider.|Pioneer Embroideries Ltd|INE156C01018|Textiles - Products|B|Success: UPDATED in HoldingSecurity.
3189|519262||Prima Agro|Prima Agro Ltd|INE297D01018|Miscellaneous|XT|Success: UPDATED in HoldingSecurity.
3190|526117||Shervani Indl Sy|Shervani Industrial Syndicate Ltd|INE011D01013|Construction|X|Success: UPDATED in HoldingSecurity.
3195|524388||Crazy Infra|Crazy Infra & Infomedia Ltd|INE664B01021|Computers - Hardware|Z|Success: UPDATED in HoldingSecurity.
3196|520113|VESUVIUS|Vesuvius India|Vesuvius India Ltd|INE386A01015|Refractories / Intermediates|B|Success: UPDATED in HoldingSecurity.
3197|512535||Asahi Infrastr.|Asahi Infrastructure & Projects Ltd|INE933C01036|Construction|Z|Success: UPDATED in HoldingSecurity.
3198|500394||Solid Carbide|Solid Carbide Tools Ltd|INE161C01026|Engineering|G|Success: UPDATED in HoldingSecurity.
3199|526187|TATIASKYLN|Ashram Online|Ashram Online.com Ltd|INE293C01019|Construction|XT|Success: UPDATED in HoldingSecurity.
3200|526141|COMPACDISC|CDI Internationa|CDI International Ltd|INE821B01019|Entertainment / Electronic Media Software|XT|Success: UPDATED in HoldingSecurity.
3207|526193|ROYALCUSHN|Royal Cush. Vin.|Royal Cushion Vinyl Products Ltd|INE618A01011|Plastics Products|XT|Success: UPDATED in HoldingSecurity.
3210|517344|MINDTECK|Mindteck (India)|Mindteck (India) Ltd|INE110B01017|Computers - Software - Medium / Small|B|Success: UPDATED in HoldingSecurity.
3213|526195||Neogem India|Neogem India Ltd|INE552E01014|Diamond Cutting / Jewellery|XT|Success: UPDATED in HoldingSecurity.
3218|526169||Multibase India|Multibase India Ltd|INE678F01014|Plastics Products|X|Success: UPDATED in HoldingSecurity.
3219|500331|PIDILITIND|Pidilite Inds.|Pidilite Industries Ltd|INE318A01026|Chemicals|A|Success: UPDATED in HoldingSecurity.
3222|519250|READYFOOD|Ready Foods|Ready Foods Ltd||Food - Processing - Indian|B|Success: INSERTED in HoldingSecurity.
3224|521080||Pasari Spinning|Pasari Spinning Mills Ltd|INE604F01010|Textiles - Cotton/Blended|XT|Success: UPDATED in HoldingSecurity.
3225|522163|DIAPOWER|Diamond Power|Diamond Power Infrastructure Ltd|INE989C01012|Cables - Power|Z|Success: UPDATED in HoldingSecurity.
3226|526209|KSOILS|K S Oils|K S Oils Ltd|INE727D01022|Solvent Extraction|Z|Success: UPDATED in HoldingSecurity.
3228|514312||Jaihind Synth|Jaihind Synthetics Ltd|INE156E01014|Textiles - Processing|XT|Success: UPDATED in HoldingSecurity.
3230|522150||Aditya Forge|Aditya Forge Ltd|INE281H01013|Castings & Forgings|Z|Success: UPDATED in HoldingSecurity.
3231|524394|VIMTALABS|Vimta Labs|Vimta Labs Ltd|INE579C01029|Miscellaneous|B|Success: UPDATED in HoldingSecurity.
3232|526181||Cromakem|Cromakem Ltd||Engineering|Y|Success: INSERTED in HoldingSecurity.
3233|513307||Synthiko Foils|Synthiko Foils Ltd|INE363L01029|Aluminium and Aluminium Products|XT|Success: UPDATED in HoldingSecurity.
3237|522165||Indsil Hydro|Indsil Hydro Power & Manganese Ltd|INE867D01018|Mining / Minerals / Metals|X|Success: UPDATED in HoldingSecurity.
3240|507488|GMBREW|G M Breweries|G M Breweries Ltd|INE075D01018|Breweries & Distilleries|B|Success: UPDATED in HoldingSecurity.
3241|514306||Garlon Poly.|Garlon Polyfab Industries Ltd|INE875E01019|Textiles - Processing|P|Success: UPDATED in HoldingSecurity.
3243|521082|SPENTEX|Spentex Inds.|Spentex Industries Ltd|INE376C01020|Textiles - Cotton/Blended|Z|Success: UPDATED in HoldingSecurity.
3250|526217|HITECHCORP|Hitech Corp.|Hitech Corporation Ltd|INE120D01012|Packaging|B|Success: UPDATED in HoldingSecurity.
3251|519279|MADHURFOOD|Madhur Inds|Madhur Industries Ltd|INE110C01015|Food - Processing - Indian|X|Success: UPDATED in HoldingSecurity.
3252|522171|TMTINDIA|TMT (I)|TMT (I) Ltd|INE182E01010|Engineering|XT|Success: UPDATED in HoldingSecurity.
3253|526179||Ludlow Jute|Ludlow Jute & Specialities Ltd|INE983C01015|Textiles - Jute - Yarn / Products|X|Success: UPDATED in HoldingSecurity.
3260|500291|MARINALDYE|Mrinal Dyeing|Mrinal Dyeing & Mfg Co Ltd||Textiles - Processing|G|Success: INSERTED in HoldingSecurity.
3264|526227|FILATEX|Filatex India|Filatex India Ltd|INE816B01027|Textiles - Manmade|A|Success: UPDATED in HoldingSecurity.
3265|500092|CRISIL|CRISIL|CRISIL Ltd|INE007A01025|Miscellaneous|A|Success: UPDATED in HoldingSecurity.
3266|511389|VIDEOIND|Videocon Inds.|Videocon Industries Ltd|INE703A01011|Electronics - Consumer|Z|Success: UPDATED in HoldingSecurity.
3268|514318||Jattashankar Ind|Jattashankar Industries Ltd|INE722N01014|Textiles - Processing|P|Success: UPDATED in HoldingSecurity.
3269|517352||Eider Electronic|Eidar Electronics Industries Ltd|INE053C01017|Telecommunications - Equipment|P|Success: UPDATED in HoldingSecurity.
3272|517354|HAVELLS|Havells India|Havells India Ltd|INE176B01034|Electric Equipment|A|Success: UPDATED in HoldingSecurity.
3274|526211||Suraj Industries|Suraj Industries Ltd|INE170U01011|Solvent Extraction|XT|Success: UPDATED in HoldingSecurity.
3276|511391||Inter Globe Fin|Inter Globe Finance Ltd|INE661M01016|Finance & Investments|XT|Success: UPDATED in HoldingSecurity.
3277|514322||Kamadgiri Fash.|Kamadgiri Fashion Ltd|INE535C01013|Textiles - Processing|X|Success: UPDATED in HoldingSecurity.
3280|526251||Mid East Port.|Mid East Portfolio Management Ltd|INE033E01015|Finance & Investments|X|Success: UPDATED in HoldingSecurity.
3282|526263|MOLDTECH|Mold-Tek Technol|Mold-Tek Technologies Ltd|INE835B01035|Engineering|B|Success: UPDATED in HoldingSecurity.
3283|526269||Crestchem|Crestchem Ltd|INE293N01016|Chemicals|XT|Success: UPDATED in HoldingSecurity.
