543297|12/09/2022|BSE|75469|764|723.2|750|752||187|52|139656|A|Success: INSERTED in ClosingValues.
543292|12/09/2022|BSE|75643|81.5|80.85|81.15|81.18||821|30|66664|A|Success: INSERTED in ClosingValues.
543291|12/09/2022|BSE|75652|42.64|42.11|42.11|42.55||44693|568|1895131|A|Success: INSERTED in ClosingValues.
543290|12/09/2022|BSE|75317|137.95|136.7|137|137.18||23856|393|3272279|A|Warning: CO Code does not exist in system.
543288|12/09/2022|BSE|73023|238.6|221.15|221.15|235.9||19668|789|4582106|A|Success: INSERTED in ClosingValues.
543287|12/09/2022|BSE|35713|1108.25|1097.2|1099.25|1103.9||2390|271|2637590|A|Success: INSERTED in ClosingValues.
543286|12/09/2022|BSE|75368|18.1|16.5|17.85|17.45||48000|8|842100|A|Success: INSERTED in ClosingValues.
543284|12/09/2022|BSE|75261|1698.9|1655.2|1698.9|1668.55||24209|2451|40502229|A|Success: INSERTED in ClosingValues.
543283|12/09/2022|BSE|33202|1180.25|1154|1171|1164.7||8162|1199|9525430|A|Success: INSERTED in ClosingValues.
543281|12/09/2022|BSE|68696|6.32|6.17|6.17|6.28||100732|118|632650|A|Success: INSERTED in ClosingValues.
543280|12/09/2022|BSE|33311|789|742|742|770.25||520319|20490|403752274|A|Success: INSERTED in ClosingValues.
543279|12/09/2022|BSE|48889|117.15|110.5|110.5|114.35||78017|2127|8962937|A|Success: INSERTED in ClosingValues.
543278|12/09/2022|BSE|42402|83.65|81.1|82.45|81.55||152625|1565|12509420|A|Success: INSERTED in ClosingValues.
543277|12/09/2022|BSE|23722|350.85|341.7|341.7|347.4||157428|5331|54491361|A|Success: INSERTED in ClosingValues.
543276|12/09/2022|BSE|27871|2849|2770|2800|2789.55||2653|699|7463757|A|Success: INSERTED in ClosingValues.
543275|12/09/2022|BSE|66893|928|747.2|760|810.45||39208|3367|30505867|A|Success: INSERTED in ClosingValues.
543274|12/09/2022|BSE|75316|29.05|28.2|28.35|29||54000|87|1564537|A|Success: INSERTED in ClosingValues.
543273|12/09/2022|BSE|75229|578.95|560.05|578.95|578.95||36750|44|21222862|A|Success: INSERTED in ClosingValues.
543272|12/09/2022|BSE|74649|401.15|391|398.95|394.4||168531|3700|66518530|A|Success: INSERTED in ClosingValues.
543271|12/09/2022|BSE|75293|498.8|483.2|492.1|494.7||63355|1971|31276778|A|Success: INSERTED in ClosingValues.
543270|12/09/2022|BSE|34242|1656|1595.35|1600|1646.6||22838|2666|37211927|A|Success: INSERTED in ClosingValues.
543268|12/09/2022|BSE|75283|44.1|40.5|43.9|44.1||17039|98|742900|A|Success: INSERTED in ClosingValues.
543267|12/09/2022|BSE|18711|37.25|34|34|37.25||14597|23|536674|A|Success: INSERTED in ClosingValues.
543266|12/09/2022|BSE|29118|578|570.1|570.1|574.6||3624|591|2082599|A|Success: INSERTED in ClosingValues.
543265|12/09/2022|BSE|22070|110.5|106.25|107.1|107.45||112821|1895|12211026|A|Success: INSERTED in ClosingValues.
543264|12/09/2022|BSE|75228|994.95|984|991.05|986.55||2772|450|2744160|A|Success: INSERTED in ClosingValues.
543263|12/09/2022|BSE|6691|86|82.45|86|84.65||12855|214|1085026|A|Success: INSERTED in ClosingValues.
543261|12/09/2022|BSE|75237|332.6|328|332.6|330.94||11303|342|3736441|A|Success: INSERTED in ClosingValues.
543260|12/09/2022|BSE|42781|730|686.95|705|721.9||50173|3755|35755366|A|Success: INSERTED in ClosingValues.
543259|12/09/2022|BSE|71865|887.2|869.3|872.95|877.05||8376|912|7330486|A|Success: INSERTED in ClosingValues.
543258|12/09/2022|BSE|42719|1567.9|1545|1552.45|1553.5||4470|842|6956736|A|Success: INSERTED in ClosingValues.
543257|12/09/2022|BSE|12854|23.05|22.6|22.85|22.95||1955864|4568|44714333|A|Success: INSERTED in ClosingValues.
543256|12/09/2022|BSE|69748|19.35|18|18.75|18.6||71841|63|1342103|A|Warning: CO Code does not exist in system.
543255|12/09/2022|BSE|40459|550.39|545|545|548.3||424|87|232006|A|Success: INSERTED in ClosingValues.
543254|12/09/2022|BSE|45888|356.9|344|344|354.25||7128|473|2505277|A|Success: INSERTED in ClosingValues.
543253|12/09/2022|BSE|42462|384.85|375.35|382.45|377.65||12763|784|4842784|A|Success: INSERTED in ClosingValues.
543252|12/09/2022|BSE|74862|2078.6|1973.75|2078.6|1997.65||4077|941|8106954|A|Success: INSERTED in ClosingValues.
543251|12/09/2022|BSE|75109|23.45|21.15|23.45|21.75||3319|40|72763|A|Success: INSERTED in ClosingValues.
543250|12/09/2022|BSE|75227|49.64|49.58|49.63|49.58||47|3|2332|A|Success: INSERTED in ClosingValues.
543249|12/09/2022|BSE|73403|48|45.7|45.7|46.25||124233|1179|5849084|A|Success: INSERTED in ClosingValues.
543248|12/09/2022|BSE|72552|133|130.95|131.5|131.15||40150|1206|5289750|A|Success: INSERTED in ClosingValues.
543246|12/09/2022|BSE|75218|30.29|30|30|30.15||216|18|6527|A|Success: INSERTED in ClosingValues.
543245|12/09/2022|BSE|14546|2400|2353.85|2381.7|2363.7||6305|1235|14952302|A|Success: INSERTED in ClosingValues.
543243|12/09/2022|BSE|43685|48.55|47.5|47.85|48||206570|1617|9956879|A|Success: INSERTED in ClosingValues.
543242|12/09/2022|BSE|71795|105.75|104.25|105.5|104.55||74687|861|7832213|A|Success: INSERTED in ClosingValues.
543241|12/09/2022|BSE|75110|209.95|204|208|206.8||6000|6|1239450|A|Success: INSERTED in ClosingValues.
543240|12/09/2022|BSE|74677|364.7|346.85|353|353.3||23958|1698|8558014|A|Success: INSERTED in ClosingValues.
543239|12/09/2022|BSE|75114|354.65|350|350|354.65||4800|6|1698600|A|Success: INSERTED in ClosingValues.
543238|12/09/2022|BSE|23412|825|810.65|810.65|816.1||7234|1111|5917471|A|Success: INSERTED in ClosingValues.
543237|12/09/2022|BSE|12963|437.7|415.95|417.25|428.65||156875|4820|66868697|A|Success: INSERTED in ClosingValues.
543236|12/09/2022|BSE|75087|359.7|328|328|359.7||12000|8|4211100|A|Success: INSERTED in ClosingValues.
543235|12/09/2022|BSE|38941|1603.75|1564.7|1577.05|1594||25965|2146|41254378|A|Success: INSERTED in ClosingValues.
543234|12/09/2022|BSE|75094|208|198|201|198.4||8000|8|1620300|A|Success: INSERTED in ClosingValues.
543233|12/09/2022|BSE|74485|444|410|413|441||132247|4539|57758896|A|Success: INSERTED in ClosingValues.
543232|12/09/2022|BSE|47716|2607.85|2469.25|2469.25|2576.9||65656|9986|167555573|A|Success: INSERTED in ClosingValues.
543231|12/09/2022|BSE|73016|77.15|71.3|72.05|76.5||3141|24|234779|A|Success: INSERTED in ClosingValues.
543230|12/09/2022|BSE|75091|535|521.9|535|521.9||14000|14|7350700|A|Success: INSERTED in ClosingValues.
543229|12/09/2022|BSE|30418|110.25|110|110.25|110||301|4|33162|A|Success: INSERTED in ClosingValues.
543228|12/09/2022|BSE|72028|1489.75|1470|1471.95|1477.35||20258|2449|29977030|A|Success: INSERTED in ClosingValues.
543227|12/09/2022|BSE|70299|1091.3|1055.2|1057|1063.85||102715|8679|110435851|A|Success: INSERTED in ClosingValues.
543226|12/09/2022|BSE|74967|41|40.05|40.05|41||182|10|7454|A|Warning: CO Code does not exist in system.
543224|12/09/2022|BSE|74830|409|406.1|406.1|408.15||782|52|319281|A|Success: INSERTED in ClosingValues.
543223|12/09/2022|BSE|74807|85.95|82.5|82.5|83.5||7663|163|639992|A|Success: INSERTED in ClosingValues.
543221|12/09/2022|BSE|74875|30.34|29.83|29.83|30.22||76273|219|2296118|A|Success: INSERTED in ClosingValues.
543220|12/09/2022|BSE|22865|426.95|412.8|413.05|422.25||214569|7205|90199210|A|Success: INSERTED in ClosingValues.
543219|12/09/2022|BSE|74825|175.58|172|172|175.58||172|37|30011|A|Success: INSERTED in ClosingValues.
543217|12/09/2022|BSE|74816|384.7|377.01|384.7|379.93||7027|529|2671024|A|Success: INSERTED in ClosingValues.
